"","row_id","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","coral_cover","SI_LONG_360","JURISDICTION","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5","admin","my_cell","cell_0.5","cell_2.5","region_n","region_edit_notes"
"1902",1902,"SEFCRI-125","SEFCRI","Deerfield",2016,"9/30/16",26.37746667,-80.05298333,23.01239926,"APRD","Not available","CARIB",1,279.9470167,"FLORIDA",26.57,2.13,14.94017324,1.258845501,0.09712084,0.122260133,8.214320146,2,0.204672293,792.944072,162.2936811,0.085761714,26.36809,2.261372592,0.523490008,2.434275882,1.274319102,-80.05416667,26.37916667,-80.0625,26.39583333,NA,"-80.0625_26.3958333333333","-80.054_26.379","-80.062_26.396",2,NA
"1903",1903,"SEFCRI-126","SEFCRI","Deerfield",2016,"9/30/16",26.36958333,-80.05446667,15.6971995,"LIRO","Not available","CARIB",7,279.9455333,"FLORIDA",26.57,2.13,14.94017324,1.141279288,0.08256434,0.094228971,8.214320146,2,0.204672293,792.944072,162.2936811,0.084373249,26.42427,2.229501514,0.523490008,2.434275882,1.274319102,-80.05416667,26.37083333,-80.0625,26.35416667,NA,"-80.0625_26.3541666666667","-80.054_26.371","-80.062_26.354",1,NA
"1904",1904,"SEFCRI-127","SEFCRI","Deerfield",2016,"9/30/16",26.31065,-80.06546667,17.98319942,"LIRM","Not available","CARIB",4,279.9345333,"FLORIDA",26.58,2.11,15.0123811,1.08831022,0.06343433,0.06903623,8.20297589,2,0.203076297,797.3896402,161.9309355,0.084169756,26.50305,2.230755253,0.529455991,2.552449312,1.351409581,-80.0625,26.3125,-80.0625,26.3125,NA,"-80.0625_26.3125","-80.062_26.312","-80.062_26.312",1,NA
"1905",1905,"SEFCRI-128","SEFCRI","Broward-Miami",2016,"10/3/16",26.19408333,-80.06995,27.27959913,"APRD","Not available","CARIB",0,279.93005,"FLORIDA",26.58,2.13,15.15443025,0.856259935,0.04856969,0.04158828,8.156591113,1,0.193518354,827.6302317,160.1616403,0.082983687,26.52628,2.201248509,0.542731616,3.046318446,1.653333334,-80.07083333,26.19583333,-80.0625,26.1875,NA,"-80.0625_26.1875","-80.071_26.196","-80.062_26.188",1,NA
"1906",1906,"SEFCRI-129","SEFCRI","Broward-Miami",2016,"10/3/16",26.22498333,-80.06966667,23.46959925,"APRD","Not available","CARIB",3,279.9303333,"FLORIDA",26.56,2.13,15.11380533,0.975796203,0.05258971,0.051316839,8.173115328,1,0.199692623,809.0862955,161.5685647,0.084184398,26.4712,2.228462026,0.544810772,3.02560011,1.648379531,-80.07083333,26.22083333,-80.0625,26.22916667,NA,"-80.0625_26.2291666666667","-80.071_26.221","-80.062_26.229",1,NA
"1907",1907,"SEFCRI-13","SEFCRI","Broward-Miami",2014,"9/16/14",26.08643333,-80.09031667,14.93519952,"LIRM","Not available","CARIB",0.5,279.9096833,"FLORIDA",26.5,2.16,15.23237292,0.983181327,0.1027729,0.101044396,8.197393401,1,0.18889766,952.9804808,180.0157832,0.085285191,26.45154,2.255924644,0.534969446,2.854956528,1.527314512,-80.0875,26.0875,-80.10416667,26.10416667,NA,"-80.1041666666667_26.1041666666667","-80.088_26.087","-80.104_26.104",1,NA
"1908",1908,"SEFCRI-130","SEFCRI","Broward-Miami",2016,"10/4/16",26.09685,-80.08391667,15.08759952,"LIRO","Not available","CARIB",1,279.9160833,"FLORIDA",26.5,2.16,15.22071008,0.983181327,0.1027729,0.101044396,8.224679348,1,0.183742238,937.2879419,172.2193844,0.085285191,26.45154,2.255924644,0.530115685,2.78781713,1.477865587,-80.0875,26.09583333,-80.10416667,26.10416667,NA,"-80.1041666666667_26.1041666666667","-80.088_26.096","-80.104_26.104",1,NA
"1909",1909,"SEFCRI-131","SEFCRI","Broward-Miami",2016,"10/4/16",26.11138333,-80.08658333,18.44039941,"LIRM","Not available","CARIB",0,279.9134167,"FLORIDA",26.5,2.16,15.22071008,0.983181327,0.1027729,0.101044396,8.224679348,1,0.183742238,937.2879419,172.2193844,0.085285191,26.45154,2.255924644,0.530115685,2.78781713,1.477865587,-80.0875,26.1125,-80.10416667,26.10416667,NA,"-80.1041666666667_26.1041666666667","-80.088_26.113","-80.104_26.104",1,NA
"1910",1910,"SEFCRI-132","SEFCRI","South Palm Beach",2016,"10/21/16",26.43696667,-80.04603333,23.77439924,"APRD","Not available","CARIB",3,279.9539667,"FLORIDA",26.62,2.1,14.78072059,1.2545141,0.1104558,0.138568359,8.231778728,1,0.218993758,825.5091172,180.7813441,0.089955287,26.19459,2.356341868,0.566629139,4.534496159,2.569377653,-80.04583333,26.4375,-80.0625,26.4375,NA,"-80.0625_26.4375","-80.046_26.438","-80.062_26.438",1,NA
"1911",1911,"SEFCRI-133","SEFCRI","South Palm Beach",2016,"10/21/16",26.50883333,-80.03383333,18.28799941,"CPDP","Not available","CARIB",5,279.9661667,"FLORIDA",26.64,2.11,14.69472975,1.371728962,0.04907057,0.067311522,8.241905153,2,0.207893241,755.6232411,157.0889645,0.082299158,26.56589,2.186350384,0.563788202,4.647750317,2.620346797,-80.0375,26.5125,-80.02083333,26.52083333,NA,"-80.0208333333333_26.5208333333333","-80.037_26.512","-80.021_26.521",1,NA
"1912",1912,"SEFCRI-134","SEFCRI","South Palm Beach",2016,"10/21/16",26.48481667,-80.0405,18.59279941,"LIRO","Not available","CARIB",2,279.9595,"FLORIDA",26.63,2.08,14.72528128,1.511961142,0.04310159,0.065167929,8.237840009,2,0.225284835,806.4813824,181.6880255,0.084883956,26.40364,2.241245413,0.56413968,4.633770786,2.614093967,-80.0375,26.4875,-80.02083333,26.47916667,NA,"-80.0208333333333_26.4791666666667","-80.037_26.488","-80.021_26.479",1,NA
"1913",1913,"SEFCRI-135","SEFCRI","South Palm Beach",2016,"10/21/16",26.41563333,-80.0505,19.96439936,"LIRO","Not available","CARIB",6,279.9495,"FLORIDA",26.57,2.13,14.86648532,1.258845501,0.09712084,0.122260133,8.223422569,1,0.223118061,842.2429675,187.9196174,0.085761714,26.36809,2.261372592,0.567085129,4.516407052,2.561187275,-80.05416667,26.4125,-80.0625,26.39583333,NA,"-80.0625_26.3958333333333","-80.054_26.413","-80.062_26.396",2,NA
"1914",1914,"SEFCRI-136","SEFCRI","South Palm Beach",2016,"10/21/16",26.40071667,-80.05091667,22.55519928,"SPGR","Not available","CARIB",4,279.9490833,"FLORIDA",26.57,2.13,14.86648532,1.258845501,0.09712084,0.122260133,8.223422569,1,0.223118061,842.2429675,187.9196174,0.085761714,26.36809,2.261372592,0.567085129,4.516407052,2.561187275,-80.05416667,26.40416667,-80.0625,26.39583333,NA,"-80.0625_26.3958333333333","-80.054_26.404","-80.062_26.396",2,NA
"1915",1915,"SEFCRI-137","SEFCRI","Deerfield",2016,"10/21/16",26.33358333,-80.05776667,17.52599944,"SPGR","Not available","CARIB",4,279.9422333,"FLORIDA",26.58,2.1,15.0123811,1.141279288,0.08256434,0.094228971,8.20297589,2,0.203076297,797.3896402,161.9309355,0.084373249,26.42427,2.229501514,0.529455991,2.552449312,1.351409581,-80.05416667,26.3375,-80.0625,26.35416667,NA,"-80.0625_26.3541666666667","-80.054_26.337","-80.062_26.354",1,NA
"1916",1916,"SEFCRI-138","SEFCRI","Deerfield",2016,"10/22/16",26.30063333,-80.06013333,20.26919935,"SPGR","Not available","CARIB",1,279.9398667,"FLORIDA",26.58,2.11,15.0123811,1.08831022,0.06343433,0.06903623,8.20297589,2,0.203076297,797.3896402,161.9309355,0.084169756,26.50305,2.230755253,0.529455991,2.552449312,1.351409581,-80.0625,26.30416667,-80.0625,26.3125,NA,"-80.0625_26.3125","-80.062_26.304","-80.062_26.312",1,NA
"1917",1917,"SEFCRI-139","SEFCRI","Deerfield",2016,"10/22/16",26.3288,-80.0662,12.4967996,"LIRM","Not available","CARIB",1,279.9338,"FLORIDA",26.58,2.1,15.0123811,1.08831022,0.06343433,0.06903623,8.20297589,2,0.203076297,797.3896402,161.9309355,0.084169756,26.50305,2.230755253,0.529455991,2.552449312,1.351409581,-80.0625,26.32916667,-80.0625,26.3125,NA,"-80.0625_26.3125","-80.062_26.329","-80.062_26.312",1,NA
"1918",1918,"SEFCRI-14","SEFCRI","Broward-Miami",2014,"9/17/14",25.7894,-80.09308333,13.71599956,"LIRM","Not available","CARIB",0,279.9069167,"FLORIDA",26.5,2.15,15.16137113,0.540393124,0.0635233,0.034327555,7.954560418,1,0.186472956,883.0443544,164.6638909,0.088531741,26.47591,2.343958404,0.555385175,2.308072465,1.28186923,-80.09583333,25.7875,-80.10416667,25.77083333,NA,"-80.1041666666667_25.7708333333333","-80.096_25.788","-80.104_25.771",1,NA
"1919",1919,"SEFCRI-14","SEFCRI","Broward-Miami",2014,"9/17/14",25.7894,-80.09308333,13.86839956,"LIRM","Not available","CARIB",0,279.9069167,"FLORIDA",26.5,2.15,15.16137113,0.540393124,0.0635233,0.034327555,7.954560418,1,0.186472956,883.0443544,164.6638909,0.088531741,26.47591,2.343958404,0.555385175,2.308072465,1.28186923,-80.09583333,25.7875,-80.10416667,25.77083333,NA,"-80.1041666666667_25.7708333333333","-80.096_25.788","-80.104_25.771",1,NA
"1920",1920,"SEFCRI-140","SEFCRI","Deerfield",2016,"11/4/16",26.28233333,-80.06113333,24.84119921,"SPGR","Not available","CARIB",7,279.9388667,"FLORIDA",26.58,2.11,15.05984295,1.22529341,0.05344988,0.065491786,8.189468646,1,0.202227063,799.8373902,161.748766,0.087804303,26.35462,2.314049049,0.543337167,2.913104209,1.582797787,-80.0625,26.27916667,-80.0625,26.27083333,NA,"-80.0625_26.2708333333333","-80.062_26.279","-80.062_26.271",2,NA
"1921",1921,"SEFCRI-141","SEFCRI","Deerfield",2016,"11/4/16",26.29583333,-80.07473333,4.571999854,"RGSH","Not available","CARIB",3,279.9252667,"FLORIDA",26.58,2.11,15.09832624,1.08831022,0.06343433,0.06903623,8.297359099,2,0.202227063,799.8373902,161.748766,0.084169756,26.50305,2.230755253,0.524779508,2.403126339,1.261111458,-80.07083333,26.29583333,-80.0625,26.3125,NA,"-80.0625_26.3125","-80.071_26.296","-80.062_26.312",1,NA
"1922",1922,"SEFCRI-142","SEFCRI","Martin",2016,"11/15/16",27.090833,-80.042417,21.18359932,"RGDP","Not available","CARIB",0,279.957583,"FLORIDA",25.98,2.23,13.7620486,1.708010004,0.08867032,0.151449794,7.972295356,3,0.212692865,1110.788486,236.2567859,0.085468634,25.73802,2.199793399,0.579396052,5.016288799,2.906417927,-80.04583333,27.0875,-80.0625,27.10416667,NA,"-80.0625_27.1041666666667","-80.046_27.087","-80.062_27.104",1,NA
"1923",1923,"SEFCRI-143","SEFCRI","Martin",2016,"11/15/16",27.14025,-80.0719167,23.16479926,"RGDP","Not available","CARIB",1,279.9280833,"FLORIDA",25.92,2.24,13.66768434,2.061214831,0.09940626,0.204897657,8.055413311,3,0.199702576,1291.759524,257.9677041,0.086556475,25.66958,2.221868358,0.576987062,4.15551871,2.397680534,-80.07083333,27.1375,-80.0625,27.14583333,NA,"-80.0625_27.1458333333333","-80.071_27.137","-80.062_27.146",1,NA
"1924",1924,"SEFCRI-144","SEFCRI","Martin",2016,"11/16/16",27.107083,-80.1235,7.010399776,"RGSH","Not available","CARIB",0,279.8765,"FLORIDA",25.83,2.23,13.80281025,1.486624708,0.1429852,0.212565331,8.209269415,3,0.207467943,1198.309489,248.6108042,0.087624414,25.54253,2.238149235,0.572402185,2.561428446,1.46616724,-80.12083333,27.10416667,-80.10416667,27.10416667,NA,"-80.1041666666667_27.1041666666667","-80.121_27.104","-80.104_27.104",1,NA
"1925",1925,"SEFCRI-145","SEFCRI","Martin",2016,"11/16/16",27.11625,-80.128917,9.448799698,"CPSH","Not available","CARIB",0,279.871083,"FLORIDA",25.61,2.27,13.80281025,1.081094477,0.2636831,0.285066343,8.209269415,3,0.207467943,1198.309489,248.6108042,0.09915359,25.22471,2.501120549,0.572402185,2.561428446,1.46616724,-80.12916667,27.1125,-80.14583333,27.10416667,NA,"-80.1458333333333_27.1041666666667","-80.129_27.113","-80.146_27.104",1,NA
"1926",1926,"SEFCRI-146","SEFCRI","Martin",2016,"11/16/16",27.125883,-80.134167,4.876799844,"RGSH","Not available","CARIB",0,279.865833,"FLORIDA",25.61,2.27,13.80281025,1.427845734,0.2184573,0.311923324,8.209269415,3,0.207467943,1198.309489,248.6108042,0.096997506,25.25512,2.449683653,0.572402185,2.561428446,1.46616724,-80.1375,27.12916667,-80.14583333,27.14583333,NA,"-80.1458333333333_27.1458333333333","-80.138_27.129","-80.146_27.146",1,NA
"1927",1927,"SEFCRI-15","SEFCRI","Broward-Miami",2014,"9/17/14",25.835,-80.09225,15.5447995,"LIRM","Not available","CARIB",7,279.90775,"FLORIDA",26.49,2.15,15.20220534,0.727968837,0.06151811,0.044783267,7.98922025,1,0.182409912,941.3719079,171.715567,0.089371728,26.45867,2.364657058,0.555005392,2.308205066,1.281066257,-80.09583333,25.8375,-80.10416667,25.85416667,NA,"-80.1041666666667_25.8541666666667","-80.096_25.837","-80.104_25.854",1,NA
"1928",1928,"SEFCRI-15","SEFCRI","Broward-Miami",2014,"9/17/14",25.835,-80.09225,15.84959949,"LIRM","Not available","CARIB",4,279.90775,"FLORIDA",26.49,2.15,15.20220534,0.727968837,0.06151811,0.044783267,7.98922025,1,0.182409912,941.3719079,171.715567,0.089371728,26.45867,2.364657058,0.555005392,2.308205066,1.281066257,-80.09583333,25.8375,-80.10416667,25.85416667,NA,"-80.1041666666667_25.8541666666667","-80.096_25.837","-80.104_25.854",1,NA
"1929",1929,"SEFCRI-16","SEFCRI","Broward-Miami",2014,"9/17/14",25.94516667,-80.0939,15.23999951,"LIRM","Not available","CARIB",3,279.9061,"FLORIDA",26.53,2.15,15.28520928,0.723586315,0.0658292,0.047633108,8.101164403,1,0.205201559,926.1958099,190.056824,0.085779664,26.45445,2.269253842,0.552802543,3.16820993,1.751394506,-80.09583333,25.94583333,-80.10416667,25.9375,NA,"-80.1041666666667_25.9375","-80.096_25.946","-80.104_25.938",1,NA
"1930",1930,"SEFCRI-16","SEFCRI","Broward-Miami",2014,"9/17/14",25.94516667,-80.0939,15.39239951,"LIRM","Not available","CARIB",1,279.9061,"FLORIDA",26.53,2.15,15.28520928,0.723586315,0.0658292,0.047633108,8.101164403,1,0.205201559,926.1958099,190.056824,0.085779664,26.45445,2.269253842,0.552802543,3.16820993,1.751394506,-80.09583333,25.94583333,-80.10416667,25.9375,NA,"-80.1041666666667_25.9375","-80.096_25.946","-80.104_25.938",1,NA
"1931",1931,"SEFCRI-17","SEFCRI","Broward-Miami",2014,"9/17/14",25.98283333,-80.09566667,15.5447995,"LIRM","Not available","CARIB",1,279.9043333,"FLORIDA",26.51,2.13,15.27204318,0.775624919,0.07679038,0.059560532,8.1345053,1,0.202770084,910.6128189,184.6450379,0.085071807,26.43286,2.248691175,0.549978847,3.13167496,1.722354985,-80.09583333,25.97916667,-80.10416667,25.97916667,NA,"-80.1041666666667_25.9791666666667","-80.096_25.979","-80.104_25.979",1,NA
"1932",1932,"SEFCRI-17","SEFCRI","Broward-Miami",2014,"9/17/14",25.98283333,-80.09566667,15.6971995,"LIRM","Not available","CARIB",5,279.9043333,"FLORIDA",26.51,2.13,15.27204318,0.775624919,0.07679038,0.059560532,8.1345053,1,0.202770084,910.6128189,184.6450379,0.085071807,26.43286,2.248691175,0.549978847,3.13167496,1.722354985,-80.09583333,25.97916667,-80.10416667,25.97916667,NA,"-80.1041666666667_25.9791666666667","-80.096_25.979","-80.104_25.979",1,NA
"1933",1933,"SEFCRI-18","SEFCRI","Broward-Miami",2014,"9/22/14",26.25923333,-80.07045,18.44039941,"LIRM","Not available","CARIB",2,279.92955,"FLORIDA",26.58,2.11,15.05984295,1.22529341,0.05344988,0.065491786,8.189468646,1,0.202227063,799.8373902,161.748766,0.087804303,26.35462,2.314049049,0.543337167,2.913104209,1.582797787,-80.07083333,26.2625,-80.0625,26.27083333,NA,"-80.0625_26.2708333333333","-80.071_26.262","-80.062_26.271",2,NA
"1934",1934,"SEFCRI-18","SEFCRI","Broward-Miami",2014,"9/22/14",26.25923333,-80.07045,19.50719938,"LIRM","Not available","CARIB",2,279.92955,"FLORIDA",26.58,2.11,15.05984295,1.22529341,0.05344988,0.065491786,8.189468646,1,0.202227063,799.8373902,161.748766,0.087804303,26.35462,2.314049049,0.543337167,2.913104209,1.582797787,-80.07083333,26.2625,-80.0625,26.27083333,NA,"-80.0625_26.2708333333333","-80.071_26.262","-80.062_26.271",2,NA
"1935",1935,"SEFCRI-19","SEFCRI","Broward-Miami",2014,"9/22/14",26.25336667,-80.072,13.86839956,"LIRM","Not available","CARIB",1,279.928,"FLORIDA",26.58,2.11,15.14752559,1.22529341,0.05344988,0.065491786,8.282971166,1,0.199692623,809.0862955,161.5685647,0.087804303,26.35462,2.314049049,0.533091388,2.695450172,1.436921275,-80.07083333,26.25416667,-80.0625,26.27083333,NA,"-80.0625_26.2708333333333","-80.071_26.254","-80.062_26.271",2,NA
"1936",1936,"SEFCRI-19","SEFCRI","Broward-Miami",2014,"9/22/14",26.25336667,-80.072,14.17319955,"LIRM","Not available","CARIB",3,279.928,"FLORIDA",26.58,2.11,15.14752559,1.22529341,0.05344988,0.065491786,8.282971166,1,0.199692623,809.0862955,161.5685647,0.087804303,26.35462,2.314049049,0.533091388,2.695450172,1.436921275,-80.07083333,26.25416667,-80.0625,26.27083333,NA,"-80.0625_26.2708333333333","-80.071_26.254","-80.062_26.271",2,NA
"1937",1937,"SEFCRI-2","SEFCRI","Broward-Miami",2014,"9/11/14",26.21276667,-80.07731667,18.28799941,"LIRM","Not available","CARIB",4.395604396,279.9226833,"FLORIDA",26.56,2.13,15.18340263,0.975796203,0.05258971,0.051316839,8.267820961,1,0.193518354,827.6302317,160.1616403,0.084184398,26.4712,2.228462026,0.529749661,2.746791089,1.455111648,-80.07916667,26.2125,-80.0625,26.22916667,NA,"-80.0625_26.2291666666667","-80.079_26.212","-80.062_26.229",1,NA
"1938",1938,"SEFCRI-2","SEFCRI","Broward-Miami",2014,"9/11/14",26.21276667,-80.07731667,19.04999939,"LIRM","Not available","CARIB",1,279.9226833,"FLORIDA",26.56,2.13,15.18340263,0.975796203,0.05258971,0.051316839,8.267820961,1,0.193518354,827.6302317,160.1616403,0.084184398,26.4712,2.228462026,0.529749661,2.746791089,1.455111648,-80.07916667,26.2125,-80.0625,26.22916667,NA,"-80.0625_26.2291666666667","-80.079_26.212","-80.062_26.229",1,NA
"1939",1939,"SEFCRI-20","SEFCRI","Broward-Miami",2014,"9/22/14",26.25055,-80.07265,13.41119957,"LIRM","Not available","CARIB",0,279.92735,"FLORIDA",26.58,2.11,15.14752559,1.22529341,0.05344988,0.065491786,8.282971166,1,0.199692623,809.0862955,161.5685647,0.087804303,26.35462,2.314049049,0.533091388,2.695450172,1.436921275,-80.07083333,26.25416667,-80.0625,26.27083333,NA,"-80.0625_26.2708333333333","-80.071_26.254","-80.062_26.271",2,NA
"1940",1940,"SEFCRI-20","SEFCRI","Broward-Miami",2014,"9/22/14",26.25055,-80.07265,14.02079955,"LIRM","Not available","CARIB",4,279.92735,"FLORIDA",26.58,2.11,15.14752559,1.22529341,0.05344988,0.065491786,8.282971166,1,0.199692623,809.0862955,161.5685647,0.087804303,26.35462,2.314049049,0.533091388,2.695450172,1.436921275,-80.07083333,26.25416667,-80.0625,26.27083333,NA,"-80.0625_26.2708333333333","-80.071_26.254","-80.062_26.271",2,NA
"1941",1941,"SEFCRI-21","SEFCRI","Broward-Miami",2014,"9/22/14",26.2466,-80.07233333,15.23999951,"LIRM","Not available","CARIB",0,279.9276667,"FLORIDA",26.58,2.11,15.14752559,0.975796203,0.05258971,0.051316839,8.282971166,1,0.199692623,809.0862955,161.5685647,0.084184398,26.4712,2.228462026,0.533091388,2.695450172,1.436921275,-80.07083333,26.24583333,-80.0625,26.22916667,NA,"-80.0625_26.2291666666667","-80.071_26.246","-80.062_26.229",1,NA
"1942",1942,"SEFCRI-21","SEFCRI","Broward-Miami",2014,"9/22/14",26.2466,-80.07233333,15.5447995,"LIRM","Not available","CARIB",0,279.9276667,"FLORIDA",26.58,2.11,15.14752559,0.975796203,0.05258971,0.051316839,8.282971166,1,0.199692623,809.0862955,161.5685647,0.084184398,26.4712,2.228462026,0.533091388,2.695450172,1.436921275,-80.07083333,26.24583333,-80.0625,26.22916667,NA,"-80.0625_26.2291666666667","-80.071_26.246","-80.062_26.229",1,NA
"1943",1943,"SEFCRI-22","SEFCRI","Broward-Miami",2014,"9/25/14",26.0648,-80.09448333,10.66799966,"LIRM","Not available","CARIB",1.5,279.9055167,"FLORIDA",26.51,2.16,15.23237292,1.037499519,0.09103996,0.094453915,8.197393401,1,0.18889766,952.9804808,180.0157832,0.090179807,26.323,2.373803067,0.534969446,2.854956528,1.527314512,-80.09583333,26.0625,-80.10416667,26.0625,NA,"-80.1041666666667_26.0625","-80.096_26.062","-80.104_26.062",1,NA
"1944",1944,"SEFCRI-23","SEFCRI","Broward-Miami",2014,"9/25/14",26.06998333,-80.09298333,12.6491996,"LIRM","Not available","CARIB",1,279.9070167,"FLORIDA",26.51,2.16,15.23237292,1.037499519,0.09103996,0.094453915,8.197393401,1,0.18889766,952.9804808,180.0157832,0.090179807,26.323,2.373803067,0.534969446,2.854956528,1.527314512,-80.09583333,26.07083333,-80.10416667,26.0625,NA,"-80.1041666666667_26.0625","-80.096_26.071","-80.104_26.062",1,NA
"1945",1945,"SEFCRI-23","SEFCRI","Broward-Miami",2014,"9/25/14",26.06998333,-80.09298333,12.95399959,"LIRM","Not available","CARIB",1,279.9070167,"FLORIDA",26.51,2.16,15.23237292,1.037499519,0.09103996,0.094453915,8.197393401,1,0.18889766,952.9804808,180.0157832,0.090179807,26.323,2.373803067,0.534969446,2.854956528,1.527314512,-80.09583333,26.07083333,-80.10416667,26.0625,NA,"-80.1041666666667_26.0625","-80.096_26.071","-80.104_26.062",1,NA
"1946",1946,"SEFCRI-24","SEFCRI","Broward-Miami",2014,"10/1/14",26.21096667,-80.07833333,13.10639958,"LIRM","Not available","CARIB",1,279.9216667,"FLORIDA",26.56,2.13,15.18340263,0.975796203,0.05258971,0.051316839,8.267820961,1,0.193518354,827.6302317,160.1616403,0.084184398,26.4712,2.228462026,0.529749661,2.746791089,1.455111648,-80.07916667,26.2125,-80.0625,26.22916667,NA,"-80.0625_26.2291666666667","-80.079_26.212","-80.062_26.229",1,NA
"1947",1947,"SEFCRI-24","SEFCRI","Broward-Miami",2014,"10/1/14",26.21096667,-80.07833333,13.25879958,"LIRM","Not available","CARIB",0,279.9216667,"FLORIDA",26.56,2.13,15.18340263,0.975796203,0.05258971,0.051316839,8.267820961,1,0.193518354,827.6302317,160.1616403,0.084184398,26.4712,2.228462026,0.529749661,2.746791089,1.455111648,-80.07916667,26.2125,-80.0625,26.22916667,NA,"-80.0625_26.2291666666667","-80.079_26.212","-80.062_26.229",1,NA
"1948",1948,"SEFCRI-25","SEFCRI","Broward-Miami",2014,"10/1/14",26.19513333,-80.0807,14.32559954,"LIRM","Not available","CARIB",0,279.9193,"FLORIDA",26.58,2.13,15.18340263,0.856259935,0.04856969,0.04158828,8.267820961,1,0.193518354,827.6302317,160.1616403,0.082983687,26.52628,2.201248509,0.529749661,2.746791089,1.455111648,-80.07916667,26.19583333,-80.0625,26.1875,NA,"-80.0625_26.1875","-80.079_26.196","-80.062_26.188",1,NA
"1949",1949,"SEFCRI-25","SEFCRI","Broward-Miami",2014,"10/1/14",26.19513333,-80.0807,14.63039953,"LIRM","Not available","CARIB",0,279.9193,"FLORIDA",26.58,2.13,15.18340263,0.856259935,0.04856969,0.04158828,8.267820961,1,0.193518354,827.6302317,160.1616403,0.082983687,26.52628,2.201248509,0.529749661,2.746791089,1.455111648,-80.07916667,26.19583333,-80.0625,26.1875,NA,"-80.0625_26.1875","-80.079_26.196","-80.062_26.188",1,NA
