"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","SI_LONG_360","REGION_NEW","long_bin_2.5","lat_bin_2.5","c_sst_mean","c_sst_sd","human_pop50","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"2585",2585,"PACIFIC","MHI","Hawaii",19.910657,-155.900855,2016,"8/14/16",204.099145,"MHI",-155.8958333,19.89583333,25.64,1.08,0,0,0.137505361027814,0.02853913,0.00392428337406972,1.31740033626556,0.840446012685483,0,0.243248643917793,631.331044679941,153.570420481599,0.0397271061320198,25.70698,1.02126392279371,0.79134834792746,53.0978545566732,42.0188994819159
"2586",2586,"PACIFIC","MHI","Hawaii",19.93748,-155.880183,2016,"8/14/16",204.119817,"MHI",-155.8958333,19.9375,25.63,1.08,0,0,0.11117828912156,0.02729668,0.0030347981810987,1.31740033626556,0.840446012685483,0,0.273329798905753,571.766662946946,156.280867004302,0.0396127358361985,25.73891,1.01958864254169,0.790146972433934,52.8266484725289,41.7408163544004
"2587",2587,"PACIFIC","MHI","Hawaii",19.567348,-155.969954,2016,"8/10/16",204.030046,"MHI",-155.9791667,19.5625,25.84,1.11,0,0,0.103989465900753,0.02345682,0.00243926218353009,1.31740033626556,0.840446012685483,0,0.257396783406944,577.053162681694,148.531627929072,0.0421759997577041,25.74601,1.08586371152185,0.790536420269013,52.9043038210029,41.8227789594799
"2588",2588,"PACIFIC","MHI","Hawaii",19.983558,-155.830251,2016,"8/14/16",204.169749,"MHI",-155.8125,19.97916667,25.65,1.06,0,0,0.133990154185973,0.02680538,0.00359165699921359,1.31740033626556,0.840446012685483,0,0.273329798905753,571.766662946946,156.280867004302,0.0440309447330728,25.61441,1.12782667108027,0.790146972433934,52.8266484725289,41.7408163544004
"2589",2589,"PACIFIC","MHI","Hawaii",19.584159,-155.969966,2016,"8/10/16",204.030034,"MHI",-155.9791667,19.60416667,25.84,1.11,0,0,0.105349204653575,0.02393852,0.0025219040425837,1.31740033626556,0.840446012685483,0,0.261073267396588,570.370639155885,148.908526391507,0.0423884529750611,25.74399,1.09124790950544,0.790924726481251,52.9819591694769,41.9047415645593
"2590",2590,"PACIFIC","MHI","Hawaii",19.95739,-155.860167,2016,"8/14/16",204.139833,"MHI",-155.8541667,19.9375,25.65,1.09,0,0,0.120608280297958,0.02762386,0.00333166624979154,1.31740033626556,0.840446012685483,0,0.273329798905753,571.766662946946,156.280867004302,0.0465154589927592,25.67002,1.19405276265331,0.790146972433934,52.8266484725289,41.7408163544004
"2591",2591,"PACIFIC","MHI","Hawaii",19.171803,-155.909741,2016,"8/11/16",204.090259,"MHI",-155.8958333,19.1875,25.68,1.13,0,0,0.100467999073479,0.02376346,0.00238746727726266,1.31740033626556,0.840446012685483,0,0.273329798905753,571.766662946946,156.280867004302,0.0422881181211216,25.62279,1.08353957011269,0.790146972433934,52.8266484725289,41.7408163544004
"2592",2592,"PACIFIC","MHI","Hawaii",19.684544,-156.034566,2016,"8/10/16",203.965434,"MHI",-156.0208333,19.6875,25.74,1.07,0,0,0.102749817424567,0.02456341,0.00252388589282479,1.31740033626556,0.840446012685483,0,0.261073267396588,570.370639155885,148.908526391507,0.0418685182894847,25.75675,1.07839695845268,0.790924726481251,52.9819591694769,41.9047415645593
"2593",2593,"PACIFIC","MHI","Hawaii",19.227075,-155.902417,2016,"8/11/16",204.097583,"MHI",-155.8958333,19.22916667,25.71,1.15,0,0,0.0952479660779458,0.02359337,0.00224722050542442,1.31740033626556,0.840446012685483,0,0.273329798905753,571.766662946946,156.280867004302,0.0421083973893719,25.66116,1.08055032275225,0.790146972433934,52.8266484725289,41.7408163544004
"2594",2594,"PACIFIC","MHI","Hawaii",19.916767,-155.889523,2016,"8/14/16",204.110477,"MHI",-155.8958333,19.9375,25.63,1.08,0,0,0.11117828912156,0.02729668,0.0030347981810987,1.31740033626556,0.840446012685483,0,0.242493535997547,617.690384106958,149.785925393779,0.0396127358361985,25.73891,1.01958864254169,0.791736979967883,53.1652741823273,42.0929136202803
"2595",2595,"PACIFIC","MHI","Hawaii",20.090013,-155.873407,2016,"8/15/16",204.126593,"MHI",-155.8541667,20.10416667,25.67,1.07,0,0,NA,NA,NA,1.31740033626556,0.840446012685483,0,0.261073267396588,570.370639155885,148.908526391507,NA,NA,NA,0.790924726481251,52.9819591694769,41.9047415645593
"2596",2596,"PACIFIC","PRIAs","Howland",0.82335787,-176.6234973,2015,"2/7/15",183.3765027,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.243248643917793,631.331044679941,153.570420481599,0.039393270037819,27.9712,1.10187703488184,0.79134834792746,53.0978545566732,42.0188994819159
"2597",2597,"PACIFIC","PRIAs","Howland",0.81643291,-176.6247151,2015,"2/6/15",183.3752849,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.242493535997547,617.690384106958,149.785925393779,0.039393270037819,27.9712,1.10187703488184,0.791736979967883,53.1652741823273,42.0929136202803
"2598",2598,"PACIFIC","PRIAs","Howland",0.7913768,-176.613079,2015,"2/5/15",183.386921,"Howland",-176.6041667,0.770833333,28.02,1.24,0,0,0.158845237111195,0.04142569,0.00658027355054484,1.31740033626556,0.840446012685483,0,0.242493535997547,617.690384106958,149.785925393779,0.0393713608072346,28.0201,1.10318946695479,0.791736979967883,53.1652741823273,42.0929136202803
"2599",2599,"PACIFIC","PRIAs","Howland",0.81860005,-176.6155462,2015,"2/6/15",183.3844538,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.258827361381505,614.141957283878,158.956742317459,0.039393270037819,27.9712,1.10187703488184,0.790958727721401,53.0304349310191,41.9448853435514
"2600",2600,"PACIFIC","PRIAs","Howland",0.82037953,-176.6167848,2015,"2/4/15",183.3832152,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.243248643917793,631.331044679941,153.570420481599,0.039393270037819,27.9712,1.10187703488184,0.79134834792746,53.0978545566732,42.0188994819159
"2601",2601,"PACIFIC","PRIAs","Howland",0.81009996,-176.6224306,2015,"2/3/15",183.3775694,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.273329798905753,571.766662946946,156.280867004302,0.039393270037819,27.9712,1.10187703488184,0.790146972433934,52.8266484725289,41.7408163544004
"2602",2602,"PACIFIC","PRIAs","Howland",0.8049787,-176.6212573,2015,"2/5/15",183.3787427,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.257396783406944,577.053162681694,148.531627929072,0.039393270037819,27.9712,1.10187703488184,0.790536420269013,52.9043038210029,41.8227789594799
"2603",2603,"PACIFIC","PRIAs","Howland",0.79662404,-176.6195481,2015,"2/5/15",183.3804519,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.242493535997547,617.690384106958,149.785925393779,0.039393270037819,27.9712,1.10187703488184,0.791736979967883,53.1652741823273,42.0929136202803
"2604",2604,"PACIFIC","PRIAs","Howland",0.80096335,-176.6210222,2015,"2/7/15",183.3789778,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.273329798905753,571.766662946946,156.280867004302,0.039393270037819,27.9712,1.10187703488184,0.790146972433934,52.8266484725289,41.7408163544004
"2605",2605,"PACIFIC","PRIAs","Howland",0.8184019,-176.6146279,2015,"2/4/15",183.3853721,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.264102475985603,577.991107179936,152.648882503881,0.039393270037819,27.9712,1.10187703488184,0.791311896083112,53.059614517951,41.9867041696388
"2606",2606,"PACIFIC","PRIAs","Howland",0.81175983,-176.6115235,2015,"2/6/15",183.3884765,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.257396783406944,577.053162681694,148.531627929072,0.039393270037819,27.9712,1.10187703488184,0.790536420269013,52.9043038210029,41.8227789594799
"2607",2607,"PACIFIC","PRIAs","Howland",0.79370135,-176.6123733,2015,"2/6/15",183.3876267,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.242493535997547,617.690384106958,149.785925393779,0.039393270037819,27.9712,1.10187703488184,0.791736979967883,53.1652741823273,42.0929136202803
"2608",2608,"PACIFIC","PRIAs","Howland",0.80345244,-176.621255,2015,"2/6/15",183.378745,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.258827361381505,614.141957283878,158.956742317459,0.039393270037819,27.9712,1.10187703488184,0.790958727721401,53.0304349310191,41.9448853435514
"2609",2609,"PACIFIC","PRIAs","Howland",0.81128424,-176.6229642,2015,"2/3/15",183.3770358,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.31740033626556,0.840446012685483,0,0.258827361381505,614.141957283878,158.956742317459,0.039393270037819,27.9712,1.10187703488184,0.790958727721401,53.0304349310191,41.9448853435514
"2610",2610,"PACIFIC","PRIAs","Howland",0.81517227,-176.612939,2015,"2/5/15",183.387061,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.122705551834934,788.014705913461,96.6937793431544,0.039393270037819,27.9712,1.10187703488184,0.69913308674731,48.8043396492071,34.1207286256143
"2611",2611,"PACIFIC","PRIAs","Howland",0.80768974,-176.6100215,2015,"2/4/15",183.3899785,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.147160434759019,650.472822865196,95.7238634117684,0.039393270037819,27.9712,1.10187703488184,0.697622009745435,48.6533556092487,33.9416517209834
"2612",2612,"PACIFIC","PRIAs","Howland",0.82375693,-176.6204701,2015,"2/5/15",183.3795299,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.160677923037261,535.967289779954,86.1181109377529,0.039393270037819,27.9712,1.10187703488184,0.695817027202216,48.6047397987074,33.8200055546738
"2613",2613,"PACIFIC","PRIAs","Howland",0.79567764,-176.6110152,2015,"2/5/15",183.3889848,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.183071343786822,510.744565061539,93.5026938576317,0.039393270037819,27.9712,1.10187703488184,0.694738052710246,48.4918325870054,33.6891213438474
"2614",2614,"PACIFIC","PRIAs","Howland",0.80669833,-176.6101817,2015,"2/4/15",183.3898183,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.129806734503135,585.684896851006,76.0258439080348,0.039393270037819,27.9712,1.10187703488184,0.69726742340181,48.729690387825,33.9776256598867
"2615",2615,"PACIFIC","PRIAs","Howland",0.80187094,-176.6098709,2015,"2/4/15",183.3901291,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.122705551834934,788.014705913461,96.6937793431544,0.039393270037819,27.9712,1.10187703488184,0.69913308674731,48.8043396492071,34.1207286256143
"2616",2616,"PACIFIC","PRIAs","Howland",0.82089929,-176.6267141,2015,"2/5/15",183.3732859,"Howland",-176.6458333,0.8125,28.03,1.24,0,0,0.170797640972836,0.04294467,0.0073348483283569,1.92151618003845,1.07210272126108,0,0.128452897777456,704.42172393712,90.485011697114,0.0395713021741226,27.97128,1.10685997307699,0.698821035796022,48.8815148753143,34.1594308564458
"2617",2617,"PACIFIC","PRIAs","Howland",0.7954924,-176.6110505,2015,"2/6/15",183.3889495,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.160677923037261,535.967289779954,86.1181109377529,0.039393270037819,27.9712,1.10187703488184,0.695817027202216,48.6047397987074,33.8200055546738
"2618",2618,"PACIFIC","PRIAs","Howland",0.81085492,-176.6110659,2015,"2/7/15",183.3889341,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.129806734503135,585.684896851006,76.0258439080348,0.039393270037819,27.9712,1.10187703488184,0.69726742340181,48.729690387825,33.9776256598867
"2619",2619,"PACIFIC","PRIAs","Howland",0.82124739,-176.6201801,2015,"2/4/15",183.3798199,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.128452897777456,704.42172393712,90.485011697114,0.039393270037819,27.9712,1.10187703488184,0.698976938006107,48.8429272622607,34.14007974103
"2620",2620,"PACIFIC","PRIAs","Howland",0.79896729,-176.6204048,2015,"2/7/15",183.3795952,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.148057573180615,652.412420123122,96.5945996363216,0.039393270037819,27.9712,1.10187703488184,0.697845853947923,48.6333880167731,33.9386081909457
"2621",2621,"PACIFIC","PRIAs","Howland",0.80712455,-176.6216036,2015,"2/6/15",183.3783964,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.128452897777456,704.42172393712,90.485011697114,0.039393270037819,27.9712,1.10187703488184,0.700634843066846,48.9553236891655,34.2998055302451
"2622",2622,"PACIFIC","PRIAs","Howland",0.8140019,-176.6125321,2015,"2/4/15",183.3874679,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.148057573180615,652.412420123122,96.5945996363216,0.039393270037819,27.9712,1.10187703488184,0.697845853947923,48.6333880167731,33.9386081909457
"2623",2623,"PACIFIC","PRIAs","Howland",0.8214188,-176.620171,2015,"2/5/15",183.379829,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.177645080904701,496.179332605484,88.1438176839418,0.039393270037819,27.9712,1.10187703488184,0.69491085942916,48.4551670236225,33.672021760169
"2624",2624,"PACIFIC","PRIAs","Howland",0.82363472,-176.6261876,2015,"2/7/15",183.3738124,"Howland",-176.6458333,0.8125,28.03,1.24,0,0,0.170797640972836,0.04294467,0.0073348483283569,1.92151618003845,1.07210272126108,0,0.160677923037261,535.967289779954,86.1181109377529,0.0395713021741226,27.97128,1.10685997307699,0.695817027202216,48.6047397987074,33.8200055546738
"2625",2625,"PACIFIC","PRIAs","Howland",0.79010007,-176.6162083,2015,"2/7/15",183.3837917,"Howland",-176.6041667,0.770833333,28.02,1.24,0,0,0.158845237111195,0.04142569,0.00658027355054484,1.92151618003845,1.07210272126108,0,0.128452897777456,704.42172393712,90.485011697114,0.0393713608072346,28.0201,1.10318946695479,0.698821035796022,48.8815148753143,34.1594308564458
"2626",2626,"PACIFIC","PRIAs","Howland",0.8217985,-176.6255683,2015,"2/4/15",183.3744317,"Howland",-176.6458333,0.8125,28.03,1.24,0,0,0.170797640972836,0.04294467,0.0073348483283569,1.92151618003845,1.07210272126108,0,0.128452897777456,704.42172393712,90.485011697114,0.0395713021741226,27.97128,1.10685997307699,0.700634843066846,48.9553236891655,34.2998055302451
"2627",2627,"PACIFIC","PRIAs","Howland",0.82246587,-176.6267816,2015,"2/5/15",183.3732184,"Howland",-176.6458333,0.8125,28.03,1.24,0,0,0.170797640972836,0.04294467,0.0073348483283569,1.92151618003845,1.07210272126108,0,0.177645080904701,496.179332605484,88.1438176839418,0.0395713021741226,27.97128,1.10685997307699,0.696430487623311,48.5111358226112,33.7846339761018
"2628",2628,"PACIFIC","PRIAs","Howland",0.79649303,-176.6110511,2015,"2/7/15",183.3889489,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.122705551834934,788.014705913461,96.6937793431544,0.039393270037819,27.9712,1.10187703488184,0.69913308674731,48.8043396492071,34.1207286256143
"2629",2629,"PACIFIC","PRIAs","Howland",0.8003669,-176.6101621,2015,"2/6/15",183.3898379,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.129806734503135,585.684896851006,76.0258439080348,0.039393270037819,27.9712,1.10187703488184,0.69726742340181,48.729690387825,33.9776256598867
"2630",2630,"PACIFIC","PRIAs","Howland",0.80585059,-176.6213812,2015,"2/6/15",183.3786188,"Howland",-176.6041667,0.8125,28.03,1.24,0,0,0.174580421993837,0.04240282,0.0074027022093287,1.92151618003845,1.07210272126108,0,0.148057573180615,652.412420123122,96.5945996363216,0.039393270037819,27.9712,1.10187703488184,0.697845853947923,48.6333880167731,33.9386081909457
"2631",2631,"PACIFIC","PRIAs","Jarvis",-0.36118266,-159.9986063,2015,"4/12/15",200.0013937,"Jarvis",-159.9791667,-0.354166667,26.88,1.39,0,0,0.130644815737581,0.04423653,0.00577927331071996,1.92151618003845,1.07210272126108,0,0.134292908444437,768.633994652654,103.222094671171,0.0463992067649534,26.90334,1.24829363532784,0.699324539661016,48.78253297621,34.1148224170864
"2632",2632,"PACIFIC","PRIAs","Jarvis",-0.38146368,-160.0119258,2015,"4/9/15",199.9880742,"Jarvis",-160.0208333,-0.395833333,26.9,1.38,0,0,0.140350662470183,0.04420953,0.00620483682299543,1.92151618003845,1.07210272126108,0,0.147160434759019,650.472822865196,95.7238634117684,0.0470025274674263,26.92794,1.26568123949121,0.697622009745435,48.6533556092487,33.9416517209834
"2633",2633,"PACIFIC","PRIAs","Jarvis",-0.38243975,-160.0033367,2015,"4/9/15",199.9966633,"Jarvis",-160.0208333,-0.395833333,26.9,1.38,0,0,0.140350662470183,0.04420953,0.00620483682299543,1.92151618003845,1.07210272126108,0,0.147160434759019,650.472822865196,95.7238634117684,0.0470025274674263,26.92794,1.26568123949121,0.697622009745435,48.6533556092487,33.9416517209834
"2634",2634,"PACIFIC","PRIAs","Jarvis",-0.36327537,-160.0049524,2015,"4/12/15",199.9950476,"Jarvis",-160.0208333,-0.354166667,26.88,1.39,0,0,0.111813967324431,0.04444802,0.00496990945591567,1.92151618003845,1.07210272126108,0,0.177645080904701,496.179332605484,88.1438176839418,0.0465190165869096,26.90841,1.25175277111736,0.696430487623311,48.5111358226112,33.7846339761018
"2635",2635,"PACIFIC","PRIAs","Jarvis",-0.36258294,-159.9924487,2015,"4/11/15",200.0075513,"Jarvis",-159.9791667,-0.354166667,26.88,1.39,0,0,0.130644815737581,0.04423653,0.00577927331071996,1.92151618003845,1.07210272126108,0,0.128452897777456,704.42172393712,90.485011697114,0.0463992067649534,26.90334,1.24829363532784,0.698821035796022,48.8815148753143,34.1594308564458
"2636",2636,"PACIFIC","PRIAs","Jarvis",-0.36170888,-160.0028816,2015,"4/12/15",199.9971184,"Jarvis",-160.0208333,-0.354166667,26.88,1.39,0,0,0.111813967324431,0.04444802,0.00496990945591567,1.92151618003845,1.07210272126108,0,0.148057573180615,652.412420123122,96.5945996363216,0.0465190165869096,26.90841,1.25175277111736,0.697845853947923,48.6333880167731,33.9386081909457
"2637",2637,"PACIFIC","PRIAs","Jarvis",-0.3699135,-159.9761676,2015,"4/10/15",200.0238324,"Jarvis",-159.9791667,-0.354166667,26.9,1.39,0,0,0.130644815737581,0.04423653,0.00577927331071996,1.92151618003845,1.07210272126108,0,0.13451642729168,694.674385027143,93.4451164048963,0.0463992067649534,26.90334,1.24829363532784,0.699553558216011,48.7786645515427,34.1232883520569
