"","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","ll_id","long_bin_2.5","lat_bin_2.5","coral_cover"
"2290","OAH-02114","MHI","Oahu",2015,2015-06-23,21.249638,-157.771685,21.1,"PAV","Forereef","PACIFIC",3621,-157.770833333333,21.2291666666667,0.671140972703932
"2291","OAH-02116","MHI","Oahu",2015,2015-08-11,21.297486,-158.121318,12.75,"PAV","Forereef","PACIFIC",3622,-158.104166666667,21.3125,12.012987012987
"2292","OAH-02117","MHI","Oahu",2015,2015-08-11,21.307776,-158.126483,13.95,"PPR","Forereef","PACIFIC",3623,-158.145833333333,21.3125,3.93442618985219
"2293","OAH-02121","MHI","Oahu",2015,2015-08-13,21.324571,-158.136123,17.45,"PAV","Forereef","PACIFIC",3624,-158.145833333333,21.3125,5.94059405130216
"2294","OAH-02122","MHI","Oahu",2015,2015-08-13,21.347788,-158.135505,12.6,"AGR","Forereef","PACIFIC",3625,-158.145833333333,21.3541666666667,13.5922330097087
"2295","OAH-02138","MHI","Oahu",2015,2015-08-12,21.590639,-158.175714,14.05,"PAV","Forereef","PACIFIC",3626,-158.1875,21.6041666666667,16.1184210606821
"2296","OAH-02140","MHI","Oahu",2015,2015-08-12,21.591651,-158.220252,25.65,"AGR","Forereef","PACIFIC",3627,-158.229166666667,21.6041666666667,27.4247491614523
"2297","OAH-02144","MHI","Oahu",2015,2015-08-12,21.603239,-158.126149,28.6,"PSC","Forereef","PACIFIC",3628,-158.145833333333,21.6041666666667,11.8811881026043
"2298","OAH-02149","MHI","Oahu",2015,2015-07-30,21.628793,-158.09248,19.75,"PAV","Forereef","PACIFIC",3629,-158.104166666667,21.6458333333333,2.20820189274448
"2299","OAH-02150","MHI","Oahu",2015,2015-07-30,21.647205,-158.067266,15.05,"ROB","Forereef","PACIFIC",3630,-158.0625,21.6458333333333,6.45161290322581
"2300","OAH-02172","MHI","Oahu",2015,2015-08-11,21.28009,-158.107208,22.45,"PPR","Forereef","PACIFIC",3631,-158.104166666667,21.2708333333333,0.310559003028433
"2301","OAH-02183","MHI","Oahu",2015,2015-07-29,21.470013,-157.761159,18.75,"PAV","Forereef","PACIFIC",3632,-157.770833333333,21.4791666666667,16.2711863195633
"2302","OAH-02184","MHI","Oahu",2015,2015-07-29,21.478216,-157.776002,18.1,"PAV","Forereef","PACIFIC",3633,-157.770833333333,21.4791666666667,26.4331210191083
"2303","OAH-02186","MHI","Oahu",2015,2015-07-29,21.495061,-157.788383,18.75,"PAV","Forereef","PACIFIC",3634,-157.770833333333,21.4791666666667,20.3448275862069
"2304","OAH-02188","MHI","Oahu",2015,2015-07-28,21.513996,-157.806892,17.75,"AGR","Forereef","PACIFIC",3635,-157.8125,21.5208333333333,24.4147156448586
"2305","OAH-02203","MHI","Oahu",2015,2015-07-28,21.557929,-157.828342,20.95,"PAV","Forereef","PACIFIC",3636,-157.8125,21.5625,3.07167235390045
"2306","OAH-02204","MHI","Oahu",2015,2015-07-28,21.539109,-157.820349,22.1,"RRB","Forereef","PACIFIC",3637,-157.8125,21.5208333333333,2.69360272727273
"2307","OAH-02206","MHI","Oahu",2016,2016-08-22,21.283406,-157.653959,19.75,"AGR","Forereef","PACIFIC",3638,-157.645833333333,21.2708333333333,11.4478114257049
"2308","OAH-02214","MHI","Oahu",2016,2016-08-22,21.449673,-157.718463,24.6,"PAV","Forereef","PACIFIC",3639,-157.729166666667,21.4375,29.1262135727527
"2309","OAH-02217","MHI","Oahu",2016,2016-08-22,21.395322,-157.686687,25.4,"PAV","Forereef","PACIFIC",3640,-157.6875,21.3958333333333,9.39597311449935
"2310","OAH-02223","MHI","Oahu",2016,2016-08-22,21.409548,-157.708981,13.05,"PPR","Forereef","PACIFIC",3641,-157.729166666667,21.3958333333333,40.3125
"2311","OAH-02235","MHI","Oahu",2016,2016-08-22,21.425023,-157.7208,14.9,"AGR","Forereef","PACIFIC",3642,-157.729166666667,21.4375,36.5771811867709
"2312","OAH-02236","MHI","Oahu",2016,2016-08-22,21.3431,-157.675507,12.6,"PAV","Forereef","PACIFIC",3643,-157.6875,21.3541666666667,37.8125
"2313","OAH-02237","MHI","Oahu",2016,2016-08-22,21.394147,-157.695357,11.45,"PSC","Forereef","PACIFIC",3644,-157.6875,21.3958333333333,24.1830065227049
"2314","OAH-02239","MHI","Oahu",2016,2016-08-22,21.388311,-157.695595,5.45,"SAG","Forereef","PACIFIC",3645,-157.6875,21.3958333333333,1.2903225
"2315","OAH-02251","MHI","Oahu",2016,2016-08-22,21.406385,-157.720529,3.6,"PAV","Forereef","PACIFIC",3646,-157.729166666667,21.3958333333333,8.000000084
"2316","OAH-02264","MHI","Oahu",2016,2016-08-22,21.383864,-157.694639,5,"SAG","Forereef","PACIFIC",3647,-157.6875,21.3958333333333,0.940438871473354
"2317","OAH-02270","MHI","Oahu",2016,2016-08-22,21.364816,-157.687778,4.7,"SAG","Forereef","PACIFIC",3648,-157.6875,21.3541666666667,2.83018867924528
"2318","OAH-02276","MHI","Oahu",2016,2016-08-23,21.465658,-157.744369,28.5,"PAV","Forereef","PACIFIC",3649,-157.729166666667,21.4791666666667,7.04697996171344
"2319","OAH-02281","MHI","Oahu",2016,2016-08-23,21.509545,-157.806326,11.4,"AGR","Forereef","PACIFIC",3650,-157.8125,21.5208333333333,51.1705685961007
"2320","OAH-02282","MHI","Oahu",2016,2016-08-23,21.551156,-157.833258,8.5,"PAV","Forereef","PACIFIC",3651,-157.8125,21.5625,1.25391849529781
"2321","OAH-02287","MHI","Oahu",2016,2016-08-23,21.593961,-157.876924,11.35,"PAV","Forereef","PACIFIC",3652,-157.895833333333,21.6041666666667,9.0625
"2322","OAH-02292","MHI","Oahu",2016,2016-08-23,21.494807,-157.80389,7.8,"AGR","Forereef","PACIFIC",3653,-157.8125,21.4791666666667,37.9661017124964
"2323","OAH-02298","MHI","Oahu",2016,2016-08-23,21.578769,-157.860421,9.1,"PAV","Forereef","PACIFIC",3654,-157.854166666667,21.5625,3.69127510190982
"2324","OAH-02299","MHI","Oahu",2016,2016-08-23,21.477866,-157.776844,15.95,"AGR","Forereef","PACIFIC",3655,-157.770833333333,21.4791666666667,40.1253918495298
"2325","OAH-02304","MHI","Oahu",2016,2016-08-23,21.500692,-157.816888,5.35,"PSC","Forereef","PACIFIC",3656,-157.8125,21.5208333333333,26.8041237113402
"2326","OAH-02306","MHI","Oahu",2016,2016-08-23,21.577336,-157.865536,4.55,"PSC","Forereef","PACIFIC",3657,-157.854166666667,21.5625,9.39597312395838
"2327","OAH-02310","MHI","Oahu",2016,2016-08-23,21.564413,-157.853435,4.35,"SAG","Forereef","PACIFIC",3658,-157.854166666667,21.5625,7.1875
"2328","OAH-02316","MHI","Oahu",2016,2016-08-23,21.592015,-157.880249,5.35,"PAV","Forereef","PACIFIC",3659,-157.895833333333,21.6041666666667,13.5135135025566
"2329","OAH-02322","MHI","Oahu",2016,2016-08-20,21.621528,-158.10004,21.85,"PAV","Forereef","PACIFIC",3660,-158.104166666667,21.6041666666667,3.75
"2330","OAH-02330","MHI","Oahu",2016,2016-08-20,21.680705,-158.056404,24.25,"PAV","Forereef","PACIFIC",3661,-158.0625,21.6875,8
"2331","OAH-02337","MHI","Oahu",2016,2016-08-20,21.661396,-158.059957,14.3,"PAV","Forereef","PACIFIC",3662,-158.0625,21.6458333333333,1.999999902
"2332","OAH-02347","MHI","Oahu",2016,2016-08-20,21.618759,-158.098195,8.05,"PAV","Forereef","PACIFIC",3663,-158.104166666667,21.6041666666667,4.0625
"2333","OAH-02351","MHI","Oahu",2016,2016-08-20,21.669815,-158.060849,10.2,"PAV","Forereef","PACIFIC",3664,-158.0625,21.6875,0
"2334","OAH-02365","MHI","Oahu",2016,2016-08-20,21.630035,-158.08193,9.1,"PSC","Forereef","PACIFIC",3665,-158.0625,21.6458333333333,2.1875
"2335","OAH-02383","MHI","Oahu",2016,2016-08-20,21.628116,-158.07916,4.55,"PAV","Forereef","PACIFIC",3666,-158.0625,21.6458333333333,1.3377926095905
"2336","OAH-02387","MHI","Oahu",2016,2016-08-17,21.263145,-157.738757,15.85,"PAV","Forereef","PACIFIC",3667,-157.729166666667,21.2708333333333,0.666666600666667
"2337","OAH-02390","MHI","Oahu",2016,2016-08-18,21.428016,-158.195502,15.6,"PAV","Forereef","PACIFIC",3668,-158.1875,21.4375,0.999999901
"2338","OAH-02391","MHI","Oahu",2016,2016-08-18,21.311209,-158.125831,7.3,"PAV","Forereef","PACIFIC",3669,-158.145833333333,21.3125,2.3333334
"2339","OAH-02395","MHI","Oahu",2016,2016-08-18,21.284932,-158.089896,10.7,"PAV","Forereef","PACIFIC",3670,-158.104166666667,21.2708333333333,2.31023100858304
"2340","OAH-02398","MHI","Oahu",2016,2016-08-18,21.392944,-158.187646,14.95,"PAV","Forereef","PACIFIC",3671,-158.1875,21.3958333333333,0.986842069371105
"2341","OAH-02399","MHI","Oahu",2016,2016-08-18,21.39602,-158.180002,12.1,"PAV","Forereef","PACIFIC",3672,-158.1875,21.3958333333333,0.671140872708436
"2342","OAH-02405","MHI","Oahu",2016,2016-08-17,21.291482,-157.982448,14.95,"PAV","Forereef","PACIFIC",3673,-157.979166666667,21.2708333333333,1.56739811912226
"2343","OAH-02406","MHI","Oahu",2016,2016-08-19,21.501435,-158.236933,11.6,"PAV","Forereef","PACIFIC",3674,-158.229166666667,21.5208333333333,1.33333330133333
"2344","OAH-02407","MHI","Oahu",2016,2016-08-17,21.271373,-157.734447,12.3,"RRB","Forereef","PACIFIC",3675,-157.729166666667,21.2708333333333,1.67224083556112
"2345","OAH-02408","MHI","Oahu",2016,2016-08-18,21.415681,-158.18632,8.95,"PPR","Forereef","PACIFIC",3676,-158.1875,21.3958333333333,4.10094637223975
"2346","OAH-02412","MHI","Oahu",2016,2016-08-19,21.451023,-158.202334,4.85,"PAV","Forereef","PACIFIC",3677,-158.1875,21.4375,0.338983017064062
"2347","OAH-02414","MHI","Oahu",2016,2016-08-17,21.295687,-157.882848,5.05,"PAV","Forereef","PACIFIC",3678,-157.895833333333,21.3125,2.22222222222222
"2348","OAH-02415","MHI","Oahu",2016,2016-08-17,21.299944,-157.996087,4.1,"PAV","Forereef","PACIFIC",3679,-157.979166666667,21.3125,0.316455696202532
"2349","OAH-02416","MHI","Oahu",2016,2016-08-19,21.46914,-158.219437,3.35,"PAV","Forereef","PACIFIC",3680,-158.229166666667,21.4791666666667,3.16455696202532
"2350","OAH-02417","MHI","Oahu",2016,2016-08-18,21.336052,-158.127875,4.1,"AGR","Forereef","PACIFIC",3681,-158.145833333333,21.3541666666667,9.79020976893736
"2351","OAH-02418","MHI","Oahu",2016,2016-08-18,21.36039,-158.133699,3.2,"PAV","Forereef","PACIFIC",3682,-158.145833333333,21.3541666666667,1.03448275933413
"2352","OAH-02420","MHI","Oahu",2016,2016-08-17,21.277561,-157.843758,5.45,"AGR","Forereef","PACIFIC",3683,-157.854166666667,21.2708333333333,10.5442176530612
"2353","OAH-02431","MHI","Oahu",2016,2016-08-17,21.299906,-157.934096,5.5,"SAG","Forereef","PACIFIC",3684,-157.9375,21.3125,12.4161073531598
"2354","OAH-02432","MHI","Oahu",2016,2016-08-17,21.300927,-157.985611,5.25,"PAV","Forereef","PACIFIC",3685,-157.979166666667,21.3125,0.946372239747634
"2355","OAH-02437","MHI","Oahu",2016,2016-08-17,21.28362,-157.862287,25.65,"SCR","Forereef","PACIFIC",3686,-157.854166666667,21.2708333333333,0.946372239747634
"2356","OAH-02445","MHI","Oahu",2016,2016-08-17,21.257936,-157.833879,19.05,"PAV","Forereef","PACIFIC",3687,-157.854166666667,21.2708333333333,3.97553513208765
"2357","OAH-02447","MHI","Oahu",2016,2016-08-17,21.242593,-157.791434,23.7,"PAV","Forereef","PACIFIC",3688,-157.770833333333,21.2291666666667,1.01010091011121
"2358","OAH-02456","MHI","Oahu",2016,2016-08-18,21.297026,-158.122439,26.65,"PAV","Forereef","PACIFIC",3689,-158.104166666667,21.3125,0
"2359","OAH-02460","MHI","Oahu",2016,2016-08-18,21.341493,-158.139885,22.55,"APS","Forereef","PACIFIC",3690,-158.145833333333,21.3541666666667,22.5308641947016
"2360","OAH-02461","MHI","Oahu",2016,2016-08-19,21.547161,-158.252005,25.55,"PAV","Forereef","PACIFIC",3691,-158.270833333333,21.5625,1.25
"2361","OFU-00483","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.15743486,-169.6191016,23.55,"SAG","Forereef","PACIFIC",3692,-169.604166666667,-14.1458333333333,16.4383561700131
"2362","OFU-00484","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.19280599,-169.6100522,19.5,"AGR","Forereef","PACIFIC",3693,-169.604166666667,-14.1875,28.9655171579073
"2363","OFU-00492","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.16253751,-169.686829,20,"AGR","Forereef","PACIFIC",3694,-169.6875,-14.1458333333333,10.5454544803967
"2364","OFU-00503","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.18003348,-169.6797624,8.4,"PAV","Forereef","PACIFIC",3695,-169.6875,-14.1875,25.0000000535714
"2365","OFU-00509","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.15779386,-169.680023,10.75,"AGR","Forereef","PACIFIC",3696,-169.6875,-14.1458333333333,43.2727271695868
"2366","OFU-00514","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.18879592,-169.6703777,8.95,"PAV","Forereef","PACIFIC",3697,-169.6875,-14.1875,19.5364237129731
"2367","OFU-00517","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.18187599,-169.6053833,12.25,"AGR","Forereef","PACIFIC",3698,-169.604166666667,-14.1875,42.8571425816327
"2368","OFU-00518","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.16908537,-169.6863853,13.95,"AGR","Forereef","PACIFIC",3699,-169.6875,-14.1875,60.1973684210526
"2369","OFU-00523","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16481622,-169.6527834,7.5,"PAV","Forereef","PACIFIC",3700,-169.645833333333,-14.1458333333333,9.85915499652847
"2370","OFU-00525","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.16807108,-169.608669,5.5,"SAG","Forereef","PACIFIC",3701,-169.604166666667,-14.1875,38.3561643624507
"2371","OFU-00529","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.15981616,-169.6091244,2.85,"SAG","Forereef","PACIFIC",3702,-169.604166666667,-14.1458333333333,1.02040816326531
"2372","OFU-00532","SAMOA","Ofu & Olosega",2015,2015-03-13,-14.16191256,-169.6643102,24,"AGR","Forereef","PACIFIC",3703,-169.645833333333,-14.1458333333333,48.0286738709677
"2373","OFU-00535","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16448236,-169.6440722,27.7,"AGR","Forereef","PACIFIC",3704,-169.645833333333,-14.1458333333333,73.8095238508261
"2374","OFU-00537","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.18184137,-169.6026561,22.15,"AGR","Forereef","PACIFIC",3705,-169.604166666667,-14.1875,42.3487543910285
"2375","OFU-00540","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.1733008,-169.6419043,24.35,"AGR","Forereef","PACIFIC",3706,-169.645833333333,-14.1875,23.2974908852661
"2376","OFU-00547","SAMOA","Ofu & Olosega",2015,2015-03-13,-14.16503423,-169.6537843,18.5,"SCR","Forereef","PACIFIC",3707,-169.645833333333,-14.1458333333333,9.0614884309339
"2377","OFU-00551","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16161223,-169.6337286,22,"AGR","Forereef","PACIFIC",3708,-169.645833333333,-14.1458333333333,18.2130584536082
"2378","OFU-00554","SAMOA","Ofu & Olosega",2015,2015-03-13,-14.15329219,-169.6777962,23.2,"AGR","Forereef","PACIFIC",3709,-169.6875,-14.1458333333333,22.7611939145689
"2379","OFU-00556","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.1864655,-169.6618662,19.3,"AGR","Forereef","PACIFIC",3710,-169.645833333333,-14.1875,32.7586205919738
"2380","OFU-00557","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.17359525,-169.6866056,25.3,"AGR","Forereef","PACIFIC",3711,-169.6875,-14.1875,32.7402133316447
"2381","OFU-00559","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.17422918,-169.6341428,20.9,"AGR","Forereef","PACIFIC",3712,-169.645833333333,-14.1875,50.7874016729183
"2382","OFU-00561","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16570746,-169.6284087,19.9,"SAG","Forereef","PACIFIC",3713,-169.645833333333,-14.1458333333333,16.8918918357378
"2383","OFU-00564","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.18870221,-169.603487,23.25,"AGR","Forereef","PACIFIC",3714,-169.604166666667,-14.1875,50.1792112787734
"2384","OFU-00566","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.1610084,-169.60681,21.45,"AGR","Forereef","PACIFIC",3715,-169.604166666667,-14.1458333333333,40.2173913968573
"2385","OFU-00568","SAMOA","Ofu & Olosega",2015,2015-03-13,-14.16384635,-169.6584698,16.3,"APS","Forereef","PACIFIC",3716,-169.645833333333,-14.1458333333333,21.1221119755362
"2386","OFU-00570","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.17079729,-169.6852103,7.85,"PAV","Forereef","PACIFIC",3717,-169.6875,-14.1875,43.0555554021991
"2387","OFU-00571","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.17114816,-169.6081634,11.4,"AGR","Forereef","PACIFIC",3718,-169.604166666667,-14.1875,54.4827585422117
"2388","OFU-00572","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.17575711,-169.6066253,9.4,"AGR","Forereef","PACIFIC",3719,-169.604166666667,-14.1875,36.2068965107015
"2389","OFU-00575","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.18420607,-169.6577558,10.95,"AGR","Forereef","PACIFIC",3720,-169.645833333333,-14.1875,42.3487542227175
"2390","OFU-00577","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.15811162,-169.6078442,14.3,"AGR","Forereef","PACIFIC",3721,-169.604166666667,-14.1458333333333,30.7420493665797
"2391","OFU-00578","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.15989193,-169.6196786,14.15,"SAG","Forereef","PACIFIC",3722,-169.604166666667,-14.1458333333333,41.2811387482428
"2392","OFU-00579","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.16781249,-169.6078626,10.25,"AGR","Forereef","PACIFIC",3723,-169.604166666667,-14.1875,38.4615384454008
"2393","OFU-00580","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.15457638,-169.6178048,13.1,"AGR","Forereef","PACIFIC",3724,-169.604166666667,-14.1458333333333,32.0819111810272
"2394","OFU-00582","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16520849,-169.6487866,7.05,"PAV","Forereef","PACIFIC",3725,-169.645833333333,-14.1458333333333,22.9681976539849
"2395","OFU-00588","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.18825151,-169.6204109,6.9,"SAG","Forereef","PACIFIC",3726,-169.604166666667,-14.1875,31.7241379167658
"2396","OFU-00590","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.18283144,-169.6259332,21.85,"AGR","Forereef","PACIFIC",3727,-169.645833333333,-14.1875,32.8301885395514
"2397","OFU-00591","SAMOA","Ofu & Olosega",2015,2015-03-13,-14.16559028,-169.645157,9.95,"SAG","Forereef","PACIFIC",3728,-169.645833333333,-14.1458333333333,14.2361108629919
"2398","OFU-00592","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.18763226,-169.6734441,8.75,"AGR","Forereef","PACIFIC",3729,-169.6875,-14.1875,42.8093645699936
"2399","OFU-00594","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.17543491,-169.6280599,10.3,"SAG","Forereef","PACIFIC",3730,-169.645833333333,-14.1875,68.421052598338
"2400","OFU-00596","SAMOA","Ofu & Olosega",2015,2015-03-13,-14.15954861,-169.6695895,14.45,"AGR","Forereef","PACIFIC",3731,-169.6875,-14.1458333333333,31.4487631913247
"2401","OFU-00599","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.17490124,-169.6816432,14.4,"AGR","Forereef","PACIFIC",3732,-169.6875,-14.1875,46.2540714704135
"2402","OFU-00603","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.17625324,-169.6486137,10.05,"AGR","Forereef","PACIFIC",3733,-169.645833333333,-14.1875,29.4326239166164
"2403","OFU-00604","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.15186349,-169.6105979,17.15,"PAV","Forereef","PACIFIC",3734,-169.604166666667,-14.1458333333333,15.0197627905451
"2404","OFU-00610","SAMOA","Ofu & Olosega",2015,2015-03-14,-14.16456903,-169.6075751,8.6,"AGR","Forereef","PACIFIC",3735,-169.604166666667,-14.1458333333333,26.5957447054097
"2405","OFU-00614","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16005244,-169.6831507,8.15,"PAV","Forereef","PACIFIC",3736,-169.6875,-14.1458333333333,39.0572390628621
"2406","OFU-00619","SAMOA","Ofu & Olosega",2015,2015-03-26,-14.17807513,-169.6799459,2.85,"PAV","Forereef","PACIFIC",3737,-169.6875,-14.1875,25.179856043683
"2407","OFU-00620","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16618749,-169.6281971,2.7,"SAG","Forereef","PACIFIC",3738,-169.645833333333,-14.1458333333333,25.1879698777489
"2408","OFU-00624","SAMOA","Ofu & Olosega",2015,2015-03-25,-14.16326146,-169.6648446,4.45,"SAG","Forereef","PACIFIC",3739,-169.645833333333,-14.1458333333333,10.6761566751941
"2409","OFU-00625","SAMOA","Ofu & Olosega",2015,2015-03-13,-14.16558475,-169.629337,5.8,"SAG","Forereef","PACIFIC",3740,-169.645833333333,-14.1458333333333,54.1044777067554
"2410","OFU-00630","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.15803391,-169.6089027,3.65,"SAG","Forereef","PACIFIC",3741,-169.604166666667,-14.1458333333333,4.77815693158919
"2411","OFU-00631","SAMOA","Ofu & Olosega",2015,2015-03-21,-14.15477252,-169.6106401,4.1,"PAV","Forereef","PACIFIC",3742,-169.604166666667,-14.1458333333333,11.6104868539326
"2412","PAG-00246","MARIAN","Pagan",2014,2014-04-22,18.14379416,145.8117023,23.1,"AGR","Forereef","PACIFIC",3743,145.8125,18.1458333333333,18.4782608494802
"2413","PAG-00249","MARIAN","Pagan",2014,2014-04-22,18.12956572,145.8105204,23.75,"AGR","Forereef","PACIFIC",3744,145.8125,18.1458333333333,24.7457626160414
"2414","PAG-00250","MARIAN","Pagan",2014,2014-04-21,18.14358068,145.7546847,19.4,"AGR","Forereef","PACIFIC",3745,145.770833333333,18.1458333333333,2.88461538461539
"2415","PAG-00252","MARIAN","Pagan",2014,2014-04-21,18.0603177,145.7084089,21.15,"AGR","Forereef","PACIFIC",3746,145.729166666667,18.0625,13.7254902159426
"2416","PAG-00270","MARIAN","Pagan",2014,2014-04-21,18.06525003,145.7116074,22.35,"AGR","Forereef","PACIFIC",3747,145.729166666667,18.0625,8.46905513744443
"2417","PAG-00277","MARIAN","Pagan",2014,2014-04-21,18.11534607,145.7529909,21.2,"AGR","Forereef","PACIFIC",3748,145.770833333333,18.1041666666667,3.67892960481426
"2418","PAG-00278","MARIAN","Pagan",2014,2014-04-20,18.10593068,145.7831409,23.7,"SCR","Forereef","PACIFIC",3749,145.770833333333,18.1041666666667,1.68350161786212
"2419","PAG-00280","MARIAN","Pagan",2014,2014-04-20,18.04387945,145.7180802,23.45,"AGR","Forereef","PACIFIC",3750,145.729166666667,18.0625,9.68858128362927
