"","n_cells_null","n_cells_sum","scale","null_percentage"
"12109",8,85,"Region",9.41176470588235
"12110",10,85,"Region",11.7647058823529
"12111",24,85,"Region",28.2352941176471
"12112",15,85,"Region",17.6470588235294
"12113",10,85,"Region",11.7647058823529
"12114",15,85,"Region",17.6470588235294
"12115",11,85,"Region",12.9411764705882
"12116",10,85,"Region",11.7647058823529
"12117",12,85,"Region",14.1176470588235
"12118",13,85,"Region",15.2941176470588
"12119",6,85,"Region",7.05882352941176
"12120",14,85,"Region",16.4705882352941
"12121",14,85,"Region",16.4705882352941
"12122",13,85,"Region",15.2941176470588
"12123",11,85,"Region",12.9411764705882
"12124",17,85,"Region",20
"12125",16,85,"Region",18.8235294117647
"12126",13,85,"Region",15.2941176470588
"12127",12,85,"Region",14.1176470588235
"12128",10,85,"Region",11.7647058823529
"12129",16,85,"Region",18.8235294117647
"12130",11,85,"Region",12.9411764705882
"12131",13,85,"Region",15.2941176470588
"12132",10,85,"Region",11.7647058823529
"12133",15,85,"Region",17.6470588235294
"12134",16,85,"Region",18.8235294117647
"12135",8,85,"Region",9.41176470588235
"12136",12,85,"Region",14.1176470588235
"12137",12,85,"Region",14.1176470588235
"12138",12,85,"Region",14.1176470588235
"12139",11,85,"Region",12.9411764705882
"12140",17,85,"Region",20
"12141",12,85,"Region",14.1176470588235
"12142",11,85,"Region",12.9411764705882
"12143",4,85,"Region",4.70588235294118
"12144",11,85,"Region",12.9411764705882
"12145",11,85,"Region",12.9411764705882
"12146",14,85,"Region",16.4705882352941
"12147",18,85,"Region",21.1764705882353
"12148",15,85,"Region",17.6470588235294
"12149",14,85,"Region",16.4705882352941
"12150",14,85,"Region",16.4705882352941
"12151",15,85,"Region",17.6470588235294
"12152",10,85,"Region",11.7647058823529
"12153",10,85,"Region",11.7647058823529
"12154",17,85,"Region",20
"12155",11,85,"Region",12.9411764705882
"12156",13,85,"Region",15.2941176470588
"12157",11,85,"Region",12.9411764705882
"12158",12,85,"Region",14.1176470588235
"12159",11,85,"Region",12.9411764705882
"12160",16,85,"Region",18.8235294117647
"12161",9,85,"Region",10.5882352941176
"12162",10,85,"Region",11.7647058823529
"12163",14,85,"Region",16.4705882352941
"12164",10,85,"Region",11.7647058823529
"12165",12,85,"Region",14.1176470588235
"12166",14,85,"Region",16.4705882352941
"12167",11,85,"Region",12.9411764705882
"12168",11,85,"Region",12.9411764705882
"12169",13,85,"Region",15.2941176470588
"12170",14,85,"Region",16.4705882352941
"12171",10,85,"Region",11.7647058823529
"12172",10,85,"Region",11.7647058823529
"12173",14,85,"Region",16.4705882352941
"12174",13,85,"Region",15.2941176470588
"12175",16,85,"Region",18.8235294117647
"12176",14,85,"Region",16.4705882352941
"12177",12,85,"Region",14.1176470588235
"12178",14,85,"Region",16.4705882352941
"12179",9,85,"Region",10.5882352941176
"12180",12,85,"Region",14.1176470588235
"12181",7,85,"Region",8.23529411764706
"12182",13,85,"Region",15.2941176470588
"12183",11,85,"Region",12.9411764705882
"12184",13,85,"Region",15.2941176470588
"12185",13,85,"Region",15.2941176470588
"12186",13,85,"Region",15.2941176470588
"12187",17,85,"Region",20
"12188",16,85,"Region",18.8235294117647
"12189",10,85,"Region",11.7647058823529
"12190",17,85,"Region",20
"12191",16,85,"Region",18.8235294117647
"12192",14,85,"Region",16.4705882352941
"12193",11,85,"Region",12.9411764705882
"12194",11,85,"Region",12.9411764705882
"12195",16,85,"Region",18.8235294117647
"12196",15,85,"Region",17.6470588235294
"12197",10,85,"Region",11.7647058823529
"12198",16,85,"Region",18.8235294117647
"12199",7,85,"Region",8.23529411764706
"12200",13,85,"Region",15.2941176470588
"12201",12,85,"Region",14.1176470588235
"12202",11,85,"Region",12.9411764705882
"12203",12,85,"Region",14.1176470588235
"12204",17,85,"Region",20
"12205",14,85,"Region",16.4705882352941
"12206",15,85,"Region",17.6470588235294
"12207",13,85,"Region",15.2941176470588
"12208",6,85,"Region",7.05882352941176
"12209",18,85,"Region",21.1764705882353
"12210",15,85,"Region",17.6470588235294
"12211",11,85,"Region",12.9411764705882
"12212",9,85,"Region",10.5882352941176
"12213",10,85,"Region",11.7647058823529
"12214",11,85,"Region",12.9411764705882
"12215",15,85,"Region",17.6470588235294
"12216",20,85,"Region",23.5294117647059
"12217",8,85,"Region",9.41176470588235
"12218",7,85,"Region",8.23529411764706
"12219",15,85,"Region",17.6470588235294
"12220",18,85,"Region",21.1764705882353
"12221",13,85,"Region",15.2941176470588
"12222",13,85,"Region",15.2941176470588
"12223",10,85,"Region",11.7647058823529
"12224",9,85,"Region",10.5882352941176
"12225",12,85,"Region",14.1176470588235
"12226",12,85,"Region",14.1176470588235
"12227",14,85,"Region",16.4705882352941
"12228",14,85,"Region",16.4705882352941
"12229",15,85,"Region",17.6470588235294
"12230",13,85,"Region",15.2941176470588
"12231",8,85,"Region",9.41176470588235
"12232",11,85,"Region",12.9411764705882
"12233",12,85,"Region",14.1176470588235
"12234",12,85,"Region",14.1176470588235
"12235",9,85,"Region",10.5882352941176
"12236",11,85,"Region",12.9411764705882
"12237",18,85,"Region",21.1764705882353
"12238",13,85,"Region",15.2941176470588
"12239",13,85,"Region",15.2941176470588
"12240",12,85,"Region",14.1176470588235
"12241",13,85,"Region",15.2941176470588
"12242",15,85,"Region",17.6470588235294
"12243",19,85,"Region",22.3529411764706
"12244",19,85,"Region",22.3529411764706
"12245",10,85,"Region",11.7647058823529
"12246",13,85,"Region",15.2941176470588
"12247",12,85,"Region",14.1176470588235
"12248",11,85,"Region",12.9411764705882
"12249",10,85,"Region",11.7647058823529
"12250",10,85,"Region",11.7647058823529
"12251",15,85,"Region",17.6470588235294
"12252",11,85,"Region",12.9411764705882
"12253",9,85,"Region",10.5882352941176
"12254",13,85,"Region",15.2941176470588
"12255",9,85,"Region",10.5882352941176
"12256",10,85,"Region",11.7647058823529
"12257",13,85,"Region",15.2941176470588
"12258",10,85,"Region",11.7647058823529
"12259",11,85,"Region",12.9411764705882
"12260",8,85,"Region",9.41176470588235
"12261",9,85,"Region",10.5882352941176
"12262",8,85,"Region",9.41176470588235
"12263",7,85,"Region",8.23529411764706
"12264",12,85,"Region",14.1176470588235
"12265",9,85,"Region",10.5882352941176
"12266",14,85,"Region",16.4705882352941
"12267",10,85,"Region",11.7647058823529
"12268",12,85,"Region",14.1176470588235
"12269",8,85,"Region",9.41176470588235
"12270",15,85,"Region",17.6470588235294
"12271",12,85,"Region",14.1176470588235
"12272",10,85,"Region",11.7647058823529
"12273",14,85,"Region",16.4705882352941
"12274",11,85,"Region",12.9411764705882
"12275",7,85,"Region",8.23529411764706
"12276",14,85,"Region",16.4705882352941
"12277",10,85,"Region",11.7647058823529
"12278",12,85,"Region",14.1176470588235
"12279",8,85,"Region",9.41176470588235
"12280",14,85,"Region",16.4705882352941
"12281",8,85,"Region",9.41176470588235
"12282",8,85,"Region",9.41176470588235
"12283",9,85,"Region",10.5882352941176
"12284",14,85,"Region",16.4705882352941
"12285",15,85,"Region",17.6470588235294
"12286",12,85,"Region",14.1176470588235
"12287",13,85,"Region",15.2941176470588
"12288",12,85,"Region",14.1176470588235
"12289",12,85,"Region",14.1176470588235
"12290",18,85,"Region",21.1764705882353
"12291",15,85,"Region",17.6470588235294
"12292",15,85,"Region",17.6470588235294
"12293",12,85,"Region",14.1176470588235
"12294",13,85,"Region",15.2941176470588
"12295",14,85,"Region",16.4705882352941
"12296",12,85,"Region",14.1176470588235
"12297",12,85,"Region",14.1176470588235
"12298",14,85,"Region",16.4705882352941
"12299",9,85,"Region",10.5882352941176
"12300",11,85,"Region",12.9411764705882
"12301",11,85,"Region",12.9411764705882
"12302",12,85,"Region",14.1176470588235
"12303",13,85,"Region",15.2941176470588
"12304",12,85,"Region",14.1176470588235
"12305",11,85,"Region",12.9411764705882
"12306",10,85,"Region",11.7647058823529
"12307",10,85,"Region",11.7647058823529
"12308",13,85,"Region",15.2941176470588
"12309",15,85,"Region",17.6470588235294
"12310",11,85,"Region",12.9411764705882
"12311",19,85,"Region",22.3529411764706
"12312",12,85,"Region",14.1176470588235
"12313",15,85,"Region",17.6470588235294
"12314",13,85,"Region",15.2941176470588
"12315",11,85,"Region",12.9411764705882
"12316",10,85,"Region",11.7647058823529
"12317",13,85,"Region",15.2941176470588
"12318",11,85,"Region",12.9411764705882
"12319",12,85,"Region",14.1176470588235
"12320",8,85,"Region",9.41176470588235
"12321",13,85,"Region",15.2941176470588
"12322",8,85,"Region",9.41176470588235
"12323",20,85,"Region",23.5294117647059
"12324",10,85,"Region",11.7647058823529
"12325",18,85,"Region",21.1764705882353
"12326",15,85,"Region",17.6470588235294
"12327",8,85,"Region",9.41176470588235
"12328",13,85,"Region",15.2941176470588
"12329",15,85,"Region",17.6470588235294
"12330",10,85,"Region",11.7647058823529
"12331",12,85,"Region",14.1176470588235
"12332",11,85,"Region",12.9411764705882
"12333",16,85,"Region",18.8235294117647
"12334",13,85,"Region",15.2941176470588
"12335",10,85,"Region",11.7647058823529
"12336",15,85,"Region",17.6470588235294
"12337",9,85,"Region",10.5882352941176
"12338",13,85,"Region",15.2941176470588
"12339",15,85,"Region",17.6470588235294
"12340",16,85,"Region",18.8235294117647
"12341",14,85,"Region",16.4705882352941
"12342",12,85,"Region",14.1176470588235
"12343",16,85,"Region",18.8235294117647
"12344",12,85,"Region",14.1176470588235
"12345",8,85,"Region",9.41176470588235
"12346",14,85,"Region",16.4705882352941
"12347",11,85,"Region",12.9411764705882
"12348",6,85,"Region",7.05882352941176
"12349",9,85,"Region",10.5882352941176
"12350",18,85,"Region",21.1764705882353
"12351",14,85,"Region",16.4705882352941
"12352",13,85,"Region",15.2941176470588
"12353",13,85,"Region",15.2941176470588
"12354",14,85,"Region",16.4705882352941
"12355",14,85,"Region",16.4705882352941
"12356",14,85,"Region",16.4705882352941
"12357",7,85,"Region",8.23529411764706
"12358",10,85,"Region",11.7647058823529
"12359",10,85,"Region",11.7647058823529
"12360",6,85,"Region",7.05882352941176
"12361",18,85,"Region",21.1764705882353
"12362",11,85,"Region",12.9411764705882
"12363",15,85,"Region",17.6470588235294
"12364",16,85,"Region",18.8235294117647
"12365",16,85,"Region",18.8235294117647
"12366",10,85,"Region",11.7647058823529
"12367",8,85,"Region",9.41176470588235
"12368",15,85,"Region",17.6470588235294
"12369",9,85,"Region",10.5882352941176
"12370",15,85,"Region",17.6470588235294
"12371",8,85,"Region",9.41176470588235
"12372",14,85,"Region",16.4705882352941
"12373",15,85,"Region",17.6470588235294
"12374",8,85,"Region",9.41176470588235
"12375",13,85,"Region",15.2941176470588
"12376",8,85,"Region",9.41176470588235
"12377",9,85,"Region",10.5882352941176
"12378",12,85,"Region",14.1176470588235
"12379",20,85,"Region",23.5294117647059
"12380",13,85,"Region",15.2941176470588
"12381",11,85,"Region",12.9411764705882
"12382",9,85,"Region",10.5882352941176
"12383",11,85,"Region",12.9411764705882
"12384",14,85,"Region",16.4705882352941
"12385",11,85,"Region",12.9411764705882
"12386",8,85,"Region",9.41176470588235
"12387",10,85,"Region",11.7647058823529
"12388",16,85,"Region",18.8235294117647
"12389",12,85,"Region",14.1176470588235
"12390",5,85,"Region",5.88235294117647
"12391",8,85,"Region",9.41176470588235
"12392",18,85,"Region",21.1764705882353
"12393",9,85,"Region",10.5882352941176
"12394",9,85,"Region",10.5882352941176
"12395",11,85,"Region",12.9411764705882
"12396",11,85,"Region",12.9411764705882
"12397",14,85,"Region",16.4705882352941
"12398",9,85,"Region",10.5882352941176
"12399",14,85,"Region",16.4705882352941
"12400",14,85,"Region",16.4705882352941
"12401",15,85,"Region",17.6470588235294
"12402",14,85,"Region",16.4705882352941
"12403",11,85,"Region",12.9411764705882
"12404",16,85,"Region",18.8235294117647
"12405",14,85,"Region",16.4705882352941
"12406",7,85,"Region",8.23529411764706
"12407",13,85,"Region",15.2941176470588
"12408",10,85,"Region",11.7647058823529
"12409",14,85,"Region",16.4705882352941
"12410",12,85,"Region",14.1176470588235
"12411",16,85,"Region",18.8235294117647
"12412",13,85,"Region",15.2941176470588
"12413",13,85,"Region",15.2941176470588
"12414",12,85,"Region",14.1176470588235
"12415",9,85,"Region",10.5882352941176
"12416",16,85,"Region",18.8235294117647
"12417",12,85,"Region",14.1176470588235
"12418",16,85,"Region",18.8235294117647
"12419",13,85,"Region",15.2941176470588
"12420",14,85,"Region",16.4705882352941
"12421",13,85,"Region",15.2941176470588
"12422",12,85,"Region",14.1176470588235
"12423",14,85,"Region",16.4705882352941
"12424",12,85,"Region",14.1176470588235
"12425",11,85,"Region",12.9411764705882
"12426",15,85,"Region",17.6470588235294
"12427",10,85,"Region",11.7647058823529
"12428",14,85,"Region",16.4705882352941
"12429",20,85,"Region",23.5294117647059
"12430",10,85,"Region",11.7647058823529
"12431",14,85,"Region",16.4705882352941
"12432",18,85,"Region",21.1764705882353
"12433",11,85,"Region",12.9411764705882
"12434",13,85,"Region",15.2941176470588
"12435",13,85,"Region",15.2941176470588
"12436",14,85,"Region",16.4705882352941
"12437",14,85,"Region",16.4705882352941
"12438",11,85,"Region",12.9411764705882
"12439",12,85,"Region",14.1176470588235
"12440",11,85,"Region",12.9411764705882
"12441",10,85,"Region",11.7647058823529
"12442",14,85,"Region",16.4705882352941
"12443",12,85,"Region",14.1176470588235
"12444",8,85,"Region",9.41176470588235
"12445",8,85,"Region",9.41176470588235
"12446",10,85,"Region",11.7647058823529
"12447",9,85,"Region",10.5882352941176
"12448",11,85,"Region",12.9411764705882
"12449",12,85,"Region",14.1176470588235
"12450",17,85,"Region",20
"12451",8,85,"Region",9.41176470588235
"12452",7,85,"Region",8.23529411764706
"12453",14,85,"Region",16.4705882352941
"12454",18,85,"Region",21.1764705882353
"12455",11,85,"Region",12.9411764705882
"12456",15,85,"Region",17.6470588235294
"12457",10,85,"Region",11.7647058823529
"12458",15,85,"Region",17.6470588235294
"12459",7,85,"Region",8.23529411764706
"12460",9,85,"Region",10.5882352941176
"12461",9,85,"Region",10.5882352941176
"12462",15,85,"Region",17.6470588235294
"12463",16,85,"Region",18.8235294117647
"12464",8,85,"Region",9.41176470588235
"12465",16,85,"Region",18.8235294117647
"12466",11,85,"Region",12.9411764705882
"12467",14,85,"Region",16.4705882352941
"12468",9,85,"Region",10.5882352941176
"12469",7,85,"Region",8.23529411764706
"12470",14,85,"Region",16.4705882352941
"12471",14,85,"Region",16.4705882352941
"12472",17,85,"Region",20
"12473",23,85,"Region",27.0588235294118
"12474",13,85,"Region",15.2941176470588
"12475",9,85,"Region",10.5882352941176
"12476",15,85,"Region",17.6470588235294
"12477",13,85,"Region",15.2941176470588
"12478",10,85,"Region",11.7647058823529
"12479",10,85,"Region",11.7647058823529
"12480",14,85,"Region",16.4705882352941
"12481",12,85,"Region",14.1176470588235
"12482",12,85,"Region",14.1176470588235
"12483",14,85,"Region",16.4705882352941
"12484",4,85,"Region",4.70588235294118
"12485",16,85,"Region",18.8235294117647
"12486",14,85,"Region",16.4705882352941
"12487",7,85,"Region",8.23529411764706
"12488",13,85,"Region",15.2941176470588
"12489",11,85,"Region",12.9411764705882
"12490",11,85,"Region",12.9411764705882
"12491",11,85,"Region",12.9411764705882
"12492",12,85,"Region",14.1176470588235
"12493",12,85,"Region",14.1176470588235
"12494",12,85,"Region",14.1176470588235
"12495",10,85,"Region",11.7647058823529
"12496",16,85,"Region",18.8235294117647
"12497",12,85,"Region",14.1176470588235
"12498",8,85,"Region",9.41176470588235
"12499",13,85,"Region",15.2941176470588
"12500",14,85,"Region",16.4705882352941
"12501",11,85,"Region",12.9411764705882
"12502",12,85,"Region",14.1176470588235
"12503",14,85,"Region",16.4705882352941
"12504",18,85,"Region",21.1764705882353
"12505",10,85,"Region",11.7647058823529
"12506",7,85,"Region",8.23529411764706
"12507",11,85,"Region",12.9411764705882
"12508",5,85,"Region",5.88235294117647
"12509",16,85,"Region",18.8235294117647
"12510",9,85,"Region",10.5882352941176
"12511",14,85,"Region",16.4705882352941
"12512",14,85,"Region",16.4705882352941
"12513",11,85,"Region",12.9411764705882
"12514",13,85,"Region",15.2941176470588
"12515",18,85,"Region",21.1764705882353
"12516",14,85,"Region",16.4705882352941
"12517",17,85,"Region",20
"12518",10,85,"Region",11.7647058823529
"12519",13,85,"Region",15.2941176470588
"12520",18,85,"Region",21.1764705882353
"12521",8,85,"Region",9.41176470588235
"12522",12,85,"Region",14.1176470588235
"12523",12,85,"Region",14.1176470588235
"12524",8,85,"Region",9.41176470588235
"12525",13,85,"Region",15.2941176470588
"12526",8,85,"Region",9.41176470588235
"12527",13,85,"Region",15.2941176470588
"12528",14,85,"Region",16.4705882352941
"12529",9,85,"Region",10.5882352941176
"12530",15,85,"Region",17.6470588235294
"12531",14,85,"Region",16.4705882352941
"12532",12,85,"Region",14.1176470588235
"12533",11,85,"Region",12.9411764705882
"12534",17,85,"Region",20
"12535",13,85,"Region",15.2941176470588
"12536",8,85,"Region",9.41176470588235
"12537",18,85,"Region",21.1764705882353
"12538",8,85,"Region",9.41176470588235
"12539",15,85,"Region",17.6470588235294
"12540",13,85,"Region",15.2941176470588
"12541",12,85,"Region",14.1176470588235
"12542",11,85,"Region",12.9411764705882
"12543",16,85,"Region",18.8235294117647
"12544",13,85,"Region",15.2941176470588
"12545",11,85,"Region",12.9411764705882
